scene,subset,view_idx,frame_id,tolerance,k_star,is_active_at_end,fixed16_abs_rel,fixed16_rmse,fixed16_rot_err,fixed16_trans_err,regime_b_abs_rel,regime_b_rmse,regime_b_rot_err,regime_b_trans_err,regime_b_active_deg_pct,regime_c_abs_rel,regime_c_rmse,regime_c_rot_err,regime_c_trans_err,regime_c_active_deg_pct,regime_d_abs_rel,regime_d_rmse,regime_d_rot_err,regime_d_trans_err,diff_b_vs_c_abs_rel,diff_c_vs_d_max_depth,fixed15_abs_rel,fixed14_abs_rel,fixed12_abs_rel,fixed8_abs_rel
scan9,subset_uniform,2,16,2pct,15,0,0.0064910766668617725,10.047806739807129,0.0,0.0,0.0066115474328398705,10.329071998596191,0.0,2.564298474346084,1.855944277982803,0.0066115474328398705,10.329071998596191,0.0,2.564298474346084,1.855944277982803,0.0066115474328398705,10.329071998596191,0.0,2.564298474346084,0.0,0.0,0.0066115474328398705,0.006943905260413885,0.009169104509055614,0.021022407338023186
scan9,subset_uniform,3,24,2pct,16,1,0.006245010532438755,10.179381370544434,0.0,0.0,0.006245010532438755,10.179381370544434,0.0,0.0,0.0,0.006278180982917547,10.189720153808594,0.0,0.0,0.5311512335566665,0.006278180982917547,10.189720153808594,0.0,0.0,3.317045047879219e-05,0.0,0.006452718283981085,0.006902341730892658,0.009163806214928627,0.017015770077705383
scan9,subset_uniform,4,32,2pct,16,1,0.0059392573311924934,8.383407592773438,0.0,0.0,0.0059392573311924934,8.383407592773438,0.0,0.0,0.0,0.005924197379499674,8.384653091430664,0.0,0.0,-0.2535662432696082,0.005924197379499674,8.384653091430664,0.0,0.0,-1.5059951692819595e-05,0.0,0.0061036706902086735,0.006472372449934483,0.008140670135617256,0.01163091417402029
scan9,subset_uniform,5,40,2pct,15,0,0.005553250201046467,7.889715671539307,0.0,0.0,0.005611225962638855,8.048295021057129,0.0,1.9879050001476433,1.0439969296082332,0.005611225962638855,8.048295021057129,0.0,1.9879050001476433,1.0439969296082332,0.005611225962638855,8.048295021057129,0.0,1.9879050001476433,0.0,0.0,0.005611225962638855,0.005808051209896803,0.00711870240047574,0.02323697879910469
scan9,subset_uniform,0,0,5pct,15,0,0.00868688989430666,10.74161148071289,0.0,13.150564482639288,0.00889956671744585,10.871349334716797,0.0,65.29598008791825,2.4482504754501138,0.009012418799102306,10.905991554260254,0.0,55.10189201582296,3.7473584764668946,0.009012418799102306,10.905991554260254,0.0,55.10189201582296,0.000112852081656456,0.0,0.00889956671744585,0.009412539191544056,0.012205168604850769,0.03305483236908913
scan9,subset_uniform,1,8,5pct,15,0,0.006972805131226778,10.359121322631836,0.0,0.0,0.007160136476159096,10.445868492126465,0.0,0.0,2.6865994589950506,0.007202919106930494,10.47859001159668,0.0,0.0,3.300163583708679,0.007202919106930494,10.47859001159668,0.0,0.0,4.2782630771398544e-05,0.0,0.007160136476159096,0.007622078992426395,0.010424135252833366,0.024066079407930374
scan9,subset_uniform,2,16,5pct,15,0,0.0064910766668617725,10.047806739807129,0.0,0.0,0.0066115474328398705,10.329071998596191,0.0,3.3736519853305,1.855944277982803,0.006666306406259537,10.342649459838867,0.0,3.3736519853305,2.6995481395612937,0.006666306406259537,10.342649459838867,0.0,3.3736519853305,5.475897341966629e-05,0.0,0.0066115474328398705,0.006943905260413885,0.009169104509055614,0.021022407338023186
scan9,subset_uniform,3,24,5pct,15,0,0.006245010532438755,10.179381370544434,0.0,0.0,0.006452718283981085,10.235557556152344,0.0,2.503583855596783,3.325979203132221,0.006459102965891361,10.213615417480469,0.0,0.905037951232242,3.428215730630648,0.006459102965891361,10.213615417480469,0.0,0.905037951232242,6.384681910276413e-06,0.0,0.006452718283981085,0.006902341730892658,0.009163806214928627,0.017015770077705383
scan9,subset_uniform,4,32,5pct,15,0,0.0059392573311924934,8.383407592773438,0.0,0.0,0.0061036706902086735,8.552140235900879,0.0,0.0,2.768247776581333,0.006113090552389622,8.56748104095459,0.0,0.0,2.92685114490949,0.006113090552389622,8.56748104095459,0.0,0.0,9.419862180948257e-06,0.0,0.0061036706902086735,0.006472372449934483,0.008140670135617256,0.01163091417402029
scan9,subset_uniform,5,40,5pct,14,0,0.005553250201046467,7.889715671539307,0.0,0.0,0.005808051209896803,8.244752883911133,0.0,0.0,4.588322146953163,0.005808051209896803,8.244752883911133,0.0,0.0,4.588322146953163,0.005808051209896803,8.244752883911133,0.0,0.0,0.0,0.0,0.005611225962638855,0.005808051209896803,0.00711870240047574,0.02323697879910469
scan10,subset_middle,0,24,2pct,15,0,0.0038403773214668036,3.915243148803711,0.0,88.46489016776113,0.003860633121803403,3.9684641361236572,0.0,80.80565946648139,0.5274429734644615,0.003935756161808968,4.078317165374756,0.0,151.73593090263486,2.4835799286965585,0.003935756161808968,4.078317165374756,0.0,151.73593090263486,7.512304000556469e-05,0.0,0.0038621057756245136,0.003998677246272564,0.004640284460037947,0.009656990878283978
scan10,subset_middle,1,0,2pct,14,0,0.004204561002552509,5.853386402130127,0.0,3.7144656183094424,0.0042581879533827305,6.545738220214844,0.0,3.6803607762362764,1.2754470870482144,0.0042208777740597725,6.519613742828369,0.0,0.0,0.38807313052082204,0.0042208777740597725,6.519613742828369,0.0,0.0,-3.731017932295799e-05,0.0,0.00414126506075263,0.0042581879533827305,0.005035583861172199,0.010675689205527306
scan10,subset_middle,2,1,2pct,14,0,0.004530621226876974,4.475986003875732,0.0,0.0,0.004515571519732475,4.450013160705566,0.0,3.1614928627749754,-0.3321775622119887,0.0044637019746005535,4.401268482208252,0.0,2.720525177788374,-1.4770436310022113,0.0044637019746005535,4.401268482208252,0.0,2.720525177788374,-5.186954513192177e-05,0.0,0.0044760615564882755,0.004515571519732475,0.004872371908277273,0.009813785552978516
scan10,subset_middle,3,2,2pct,13,0,0.004848916083574295,5.021844863891602,0.0,4.265215360712482,0.004903980530798435,5.25783634185791,0.0,3.5459123444059832,1.1356032209068538,0.004903980530798435,5.25783634185791,0.0,3.5459123444059832,1.1356032209068538,0.004903980530798435,5.25783634185791,0.0,3.5459123444059832,0.0,0.0,0.004805398639291525,0.004773250315338373,0.005029561463743448,0.008142960257828236
scan10,subset_middle,4,3,2pct,16,1,0.00398319261148572,5.831297874450684,0.0,1.6353025673829646,0.004067560657858849,5.917619228363037,0.0,1.8166076977451318,2.118101096337891,0.004080962389707565,5.972289085388184,0.0,1.8166076977451318,2.4545581335916813,0.004080962389707565,5.972289085388184,0.0,1.8166076977451318,1.3401731848716736e-05,0.0,0.0042165000922977924,0.004300897940993309,0.005396815948188305,0.010496831499040127
scan10,subset_middle,5,4,2pct,16,1,0.0032756798900663853,3.0626626014709473,0.0,0.0,0.0033837538212537766,3.087991714477539,0.0,3.1983699078775207,3.299282433400446,0.0033786119893193245,3.262765884399414,0.0,3.7633795911636656,3.1423125185426217,0.0033786119893193245,3.262765884399414,0.0,3.7633795911636656,-5.141831934452057e-06,0.0,0.00355013320222497,0.003537312150001526,0.0039665233343839645,0.00864000990986824
scan10,subset_middle,0,24,5pct,14,0,0.0038403773214668036,3.915243148803711,0.0,88.46489016776113,0.004041743464767933,4.2544074058532715,0.0,31.129837066951225,5.243394761643344,0.004088828805834055,4.3287835121154785,0.0,121.8842339652573,6.4694550449109824,0.004088828805834055,4.3287835121154785,0.0,121.8842339652573,4.7085341066122055e-05,0.0,0.0038621057756245136,0.003998677246272564,0.004640284460037947,0.009656990878283978
scan10,subset_middle,1,0,5pct,14,0,0.004204561002552509,5.853386402130127,0.0,3.7144656183094424,0.004299377091228962,6.521783351898193,0.0,0.0,2.2550770132456535,0.00440357718616724,6.490473747253418,0.0,0.0,4.7333403771264555,0.00440357718616724,6.490473747253418,0.0,0.0,0.0001042000949382782,0.0,0.00414126506075263,0.0042581879533827305,0.005035583861172199,0.010675689205527306
scan10,subset_middle,2,1,5pct,13,0,0.004530621226876974,4.475986003875732,0.0,0.0,0.004711680579930544,4.680939197540283,0.0,0.0,3.9963471671273822,0.004644604865461588,4.604896068572998,0.0,0.0,2.5158500981814464,0.004644604865461588,4.604896068572998,0.0,0.0,-6.7075714468956e-05,0.0,0.0044760615564882755,0.004515571519732475,0.004872371908277273,0.009813785552978516
scan10,subset_middle,3,2,5pct,12,0,0.004848916083574295,5.021844863891602,0.0,4.265215360712482,0.005029561463743448,5.489563465118408,0.0,1.20820368822778,3.725479613497324,0.005029561463743448,5.489563465118408,0.0,0.962661589216995,3.725479613497324,0.005029561463743448,5.489563465118408,0.0,0.962661589216995,0.0,0.0,0.004805398639291525,0.004773250315338373,0.005029561463743448,0.008142960257828236
scan10,subset_middle,4,3,5pct,16,1,0.00398319261148572,5.831297874450684,0.0,1.6353025673829646,0.00400318531319499,5.93264627456665,0.0,0.0,0.5019265614125865,0.004053046926856041,6.001097679138184,0.0,2.9080469542340164,1.753726776076385,0.004053046926856041,6.001097679138184,0.0,2.9080469542340164,4.9861613661050797e-05,0.0,0.0042165000922977924,0.004300897940993309,0.005396815948188305,0.010496831499040127
scan10,subset_middle,5,4,5pct,16,1,0.0032756798900663853,3.0626626014709473,0.0,0.0,0.003313959576189518,3.077713966369629,0.0,4.259839148062036,1.1686027758456252,0.0033382955007255077,3.3543457984924316,0.0,0.0,1.9115302093164386,0.0033382955007255077,3.3543457984924316,0.0,0.0,2.433592453598976e-05,0.0,0.00355013320222497,0.003537312150001526,0.0039665233343839645,0.00864000990986824
scan10,subset_uniform,0,0,2pct,11,0,0.0030962012242525816,3.2246968746185303,0.0,137.5213783341112,0.0030172558035701513,3.025301933288574,0.0,143.69163462651733,-2.5497509678650676,0.0030172558035701513,3.025301933288574,0.0,143.69163462651733,-2.5497509678650676,0.0030172558035701513,3.025301933288574,0.0,143.69163462651733,0.0,0.01156628131866455,0.0032029529102146626,0.0033136915881186724,0.003163480432704091,0.006523072253912687
scan10,subset_uniform,1,8,2pct,11,0,0.0031796821858733892,2.8066110610961914,0.0,0.0,0.003234179224818945,3.014862537384033,0.0,2.3322967984780263,1.7139146543536248,0.003234179224818945,3.014862537384033,0.0,2.3322967984780263,1.7139146543536248,0.003234179224818945,3.014862537384033,0.0,2.3322967984780263,0.0,0.01156628131866455,0.003232646966353059,0.0032634451054036617,0.003115786239504814,0.007101754192262888
scan10,subset_uniform,2,16,2pct,12,0,0.003264554077759385,3.1437833309173584,0.0,0.0,0.0032419811468571424,3.098179817199707,0.0,3.717310818985576,-0.6914552604910594,0.0034361695870757103,3.271923780441284,0.0,0.0,5.256935717055509,0.0034361695870757103,3.271923780441284,0.0,0.0,0.00019418844021856785,0.01156628131866455,0.003283389378339052,0.0033158166334033012,0.0032419811468571424,0.007545100059360266
scan10,subset_uniform,3,24,2pct,15,0,0.0032205490861088037,3.1541330814361572,0.0,2.750294130399052,0.003473401302471757,3.2685928344726562,0.0,3.873431014165496,7.851214485554056,0.0037784124724566936,3.584531545639038,0.0,3.775431459954153,17.32199607682188,0.003783369902521372,3.5862345695495605,0.0,3.775431459954153,0.0003050111699849367,0.01156628131866455,0.0032699895091354847,0.003325359895825386,0.00371933332644403,0.00845471490174532
scan10,subset_uniform,4,32,2pct,13,0,0.0036407606676220894,3.711122989654541,0.0,0.0,0.003774375654757023,3.7856714725494385,0.0,0.6889864746234564,3.6699744732795683,0.004504686687141657,4.409633159637451,0.0,0.0,23.72927248974672,0.004504686687141657,4.409633159637451,0.0,0.0,0.000730311032384634,0.01156628131866455,0.0035557905212044716,0.003633648855611682,0.003982162103056908,0.00906921923160553
scan10,subset_uniform,5,40,2pct,14,0,0.0058563100174069405,8.389904022216797,0.0,0.0,0.005709378514438868,8.411142349243164,0.0,4.2781444819244925,-2.508943388094937,0.0059915948659181595,8.5507230758667,0.0,0.0,2.3100697898353495,0.0059915948659181595,8.5507230758667,0.0,0.0,0.0002822163514792919,0.01156628131866455,0.0058466470800340176,0.005879520904272795,0.006726985331624746,0.01231849379837513
scan10,subset_uniform,0,0,5pct,11,0,0.0030962012242525816,3.2246968746185303,0.0,137.5213783341112,0.0030172558035701513,3.025301933288574,0.0,143.69163462651733,-2.5497509678650676,0.0030172558035701513,3.025301933288574,0.0,143.69163462651733,-2.5497509678650676,0.0030172558035701513,3.025301933288574,0.0,143.69163462651733,0.0,0.0,0.0032029529102146626,0.0033136915881186724,0.003163480432704091,0.006523072253912687
scan10,subset_uniform,1,8,5pct,11,0,0.0031796821858733892,2.8066110610961914,0.0,0.0,0.003234179224818945,3.014862537384033,0.0,2.3322967984780263,1.7139146543536248,0.003234179224818945,3.014862537384033,0.0,2.3322967984780263,1.7139146543536248,0.003234179224818945,3.014862537384033,0.0,2.3322967984780263,0.0,0.0,0.003232646966353059,0.0032634451054036617,0.003115786239504814,0.007101754192262888
scan10,subset_uniform,2,16,5pct,12,0,0.003264554077759385,3.1437833309173584,0.0,0.0,0.0032419811468571424,3.098179817199707,0.0,3.717310818985576,-0.6914552604910594,0.0034361695870757103,3.271923780441284,0.0,0.0,5.256935717055509,0.0034361695870757103,3.271923780441284,0.0,0.0,0.00019418844021856785,0.0,0.003283389378339052,0.0033158166334033012,0.0032419811468571424,0.007545100059360266
scan10,subset_uniform,3,24,5pct,14,0,0.0032205490861088037,3.1541330814361572,0.0,2.750294130399052,0.0034357032272964716,3.3396260738372803,0.0,0.6177064070017918,6.6806664154163125,0.0039488570764660835,3.8106212615966797,0.0,0.7276616737467131,22.614404279651907,0.0039488570764660835,3.8106212615966797,0.0,0.7276616737467131,0.0005131538491696119,0.0,0.0032699895091354847,0.003325359895825386,0.00371933332644403,0.00845471490174532
scan10,subset_uniform,4,32,5pct,13,0,0.0036407606676220894,3.711122989654541,0.0,0.0,0.003774375654757023,3.7856714725494385,0.0,0.6889864746234564,3.6699744732795683,0.004504686687141657,4.409633159637451,0.0,0.0,23.72927248974672,0.004504686687141657,4.409633159637451,0.0,0.0,0.000730311032384634,0.0,0.0035557905212044716,0.003633648855611682,0.003982162103056908,0.00906921923160553
scan10,subset_uniform,5,40,5pct,13,0,0.0058563100174069405,8.389904022216797,0.0,0.0,0.006036318372935057,8.805807113647461,0.0,4.472119293031916,3.0737504502505897,0.00652453675866127,9.304956436157227,0.0,0.0,11.41037170621318,0.00652453675866127,9.304956436157227,0.0,0.0,0.00048821838572621346,0.0,0.0058466470800340176,0.005879520904272795,0.006726985331624746,0.01231849379837513
scan11,subset_middle,0,24,2pct,15,0,0.005807994399219751,11.482669830322266,0.0,79.29779958455269,0.005869786720722914,11.558836936950684,0.0,124.92656414612107,1.063918407212369,0.006000773049890995,11.553211212158203,0.0,87.34289499280312,3.31919484456014,0.006000773049890995,11.553211212158203,0.0,87.34289499280312,0.00013098632916808128,0.0,0.005903529468923807,0.006174576934427023,0.007342908065766096,0.014257591217756271
scan11,subset_middle,1,0,2pct,15,0,0.007516474928706884,10.888819694519043,0.0,0.0,0.0074980417266488075,10.906660079956055,0.0,3.8530544254372323,-0.24523732511468724,0.007680277805775404,10.928288459777832,0.0,2.9125535984257556,2.179251292955484,0.007680277805775404,10.928288459777832,0.0,2.9125535984257556,0.00018223607912659645,0.0,0.007538121193647385,0.00771703477948904,0.008551075123250484,0.015160816721618176
scan11,subset_middle,2,1,2pct,15,0,0.0067700669169425964,10.28679370880127,0.0,2.4164607373084506,0.006741712335497141,10.29494571685791,0.0,4.706735437248208,-0.4188227648754268,0.006838500499725342,10.309089660644531,0.0,0.0,1.010825795702037,0.006838500499725342,10.309089660644531,0.0,0.0,9.678816422820091e-05,0.0,0.0067777191288769245,0.006936514284461737,0.007842092774808407,0.015362436883151531
scan11,subset_middle,3,2,2pct,13,0,0.00720139080658555,10.474849700927734,0.0,0.0,0.007185397669672966,10.645132064819336,0.0,0.0,-0.22208400213412738,0.007185397669672966,10.645132064819336,0.0,0.0,-0.22208400213412738,0.007185397669672966,10.645132064819336,0.0,0.0,0.0,0.0,0.007135630119591951,0.007128460798412561,0.007476266473531723,0.013380974531173706
scan11,subset_middle,4,3,2pct,13,0,0.007466583978384733,10.809172630310059,0.0,2.0590905123379857,0.007373534142971039,10.90359115600586,0.0,0.0,-1.2462169538716432,0.007373534142971039,10.90359115600586,0.0,0.0,-1.2462169538716432,0.007373534142971039,10.90359115600586,0.0,0.0,0.0,0.0,0.007379260379821062,0.0073486086912453175,0.007626435719430447,0.012837463989853859
scan11,subset_middle,5,4,2pct,13,0,0.007515653967857361,13.33768081665039,0.0,2.7097834246580597,0.007596204522997141,13.388081550598145,0.0,0.0,1.0717704072629652,0.007596204522997141,13.388081550598145,0.0,0.0,1.0717704072629652,0.007596204522997141,13.388081550598145,0.0,0.0,0.0,0.0,0.007503747474402189,0.007492156699299812,0.007952120155096054,0.014280284754931927
scan11,subset_middle,0,24,5pct,15,0,0.005807994399219751,11.482669830322266,0.0,79.29779958455269,0.0058016483671963215,11.556557655334473,0.0,86.63237090401421,-0.1092637421324373,0.0061049144715070724,11.58789348602295,0.0,106.31954424311888,5.11226512765249,0.006112223491072655,11.590008735656738,0.0,45.267293875218364,0.00030326610431075096,0.06458806991577148,0.005903529468923807,0.006174576934427023,0.007342908065766096,0.014257591217756271
scan11,subset_middle,1,0,5pct,14,0,0.007516474928706884,10.888819694519043,0.0,0.0,0.007679169066250324,10.952795028686523,0.0,0.0,2.164500501718954,0.008007610216736794,11.048484802246094,0.0,1.4418436490012887,6.534117291526745,0.008007610216736794,11.048484802246094,0.0,1.4418436490012887,0.00032844115048646927,0.06458806991577148,0.007538121193647385,0.00771703477948904,0.008551075123250484,0.015160816721618176
scan11,subset_middle,2,1,5pct,14,0,0.0067700669169425964,10.28679370880127,0.0,2.4164607373084506,0.0069114044308662415,10.36085033416748,0.0,1.1067680152553916,2.0876826722338206,0.007083397824317217,10.38585090637207,0.0,3.90911021484235,4.6281803594952144,0.007083397824317217,10.38585090637207,0.0,3.90911021484235,0.00017199339345097542,0.06458806991577148,0.0067777191288769245,0.006936514284461737,0.007842092774808407,0.015362436883151531
scan11,subset_middle,3,2,5pct,12,0,0.00720139080658555,10.474849700927734,0.0,0.0,0.007476266473531723,10.83493423461914,0.0,4.232256709759408,3.8169802796260353,0.007476266473531723,10.83493423461914,0.0,4.232256709759408,3.8169802796260353,0.007476266473531723,10.83493423461914,0.0,4.232256709759408,0.0,0.06458806991577148,0.007135630119591951,0.007128460798412561,0.007476266473531723,0.013380974531173706
scan11,subset_middle,4,3,5pct,12,0,0.007466583978384733,10.809172630310059,0.0,2.0590905123379857,0.007626435719430447,11.0929536819458,0.0,0.0,2.1408952408286526,0.007626435719430447,11.0929536819458,0.0,2.004474185300448,2.1408952408286526,0.007626435719430447,11.0929536819458,0.0,2.004474185300448,0.0,0.06458806991577148,0.007379260379821062,0.0073486086912453175,0.007626435719430447,0.012837463989853859
scan11,subset_middle,5,4,5pct,13,0,0.007515653967857361,13.33768081665039,0.0,2.7097834246580597,0.007596204522997141,13.388081550598145,0.0,0.0,1.0717704072629652,0.007626952137798071,13.402495384216309,0.0,2.022456365837799,1.4808847030039634,0.007626952137798071,13.402495384216309,0.0,2.022456365837799,3.074761480093002e-05,0.06458806991577148,0.007503747474402189,0.007492156699299812,0.007952120155096054,0.014280284754931927
scan11,subset_uniform,0,0,2pct,14,0,0.006597071420401335,10.937751770019531,0.0,39.07808039277087,0.0067067863419651985,11.051199913024902,0.0,16.419120774097625,1.6630852475626103,0.00674624927341938,11.047943115234375,0.0,163.72834972658657,2.2612738821761935,0.00674624927341938,11.047943115234375,0.0,163.72834972658657,3.946293145418167e-05,0.049402832984924316,0.006622719578444958,0.006699206307530403,0.007039023097604513,0.010797807015478611
scan11,subset_uniform,1,8,2pct,12,0,0.005872352048754692,9.957401275634766,0.0,0.0,0.005801585037261248,10.20958137512207,0.0,2.4543941138548204,-1.205088027861877,0.005801585037261248,10.20958137512207,0.0,2.921277884429977,-1.205088027861877,0.005801585037261248,10.20958137512207,0.0,2.921277884429977,0.0,0.049402832984924316,0.0057532694190740585,0.0056701707653701305,0.005801585037261248,0.009465587325394154
scan11,subset_uniform,2,16,2pct,12,0,0.005879092961549759,10.692482948303223,0.0,0.0,0.00593117531388998,10.962985038757324,0.0,3.247511838295293,0.8858909474786095,0.00593117531388998,10.962985038757324,0.0,3.9378085353006282,0.8858909474786095,0.00593117531388998,10.962985038757324,0.0,3.9378085353006282,0.0,0.049402832984924316,0.005765887442976236,0.005722141824662685,0.00593117531388998,0.009953481145203114
scan11,subset_uniform,3,24,2pct,13,0,0.004998770076781511,11.495235443115234,0.0,0.0,0.005048486869782209,11.625384330749512,0.0,3.957452586240408,0.9945805115467233,0.0051185498014092445,11.616728782653809,0.0,0.0,2.3961839170017223,0.0051185498014092445,11.616728782653809,0.0,0.0,7.006293162703514e-05,0.049402832984924316,0.0049300845712423325,0.004946691915392876,0.005274979863315821,0.00926822330802679
scan11,subset_uniform,4,32,2pct,14,0,0.004356368910521269,6.462902069091797,0.0,4.15133561668086,0.0043338448740541935,6.482487201690674,0.0,4.389231532359227,-0.5170369390130505,0.0044645341113209724,6.535531997680664,0.0,4.389231532359227,2.48292105240373,0.0044645341113209724,6.535531997680664,0.0,4.389231532359227,0.00013068923726677895,0.049402832984924316,0.0043020714074373245,0.0043301330879330635,0.004778715781867504,0.008203623816370964
scan11,subset_uniform,5,40,2pct,15,0,0.005797107238322496,11.820780754089355,0.0,0.0,0.005858514923602343,11.842345237731934,0.0,2.080460466703663,1.0592815132675668,0.006088165566325188,11.917343139648438,0.0,2.3637227122926663,5.0207511442709585,0.006095862481743097,11.924211502075195,0.0,2.3637227122926663,0.00022965064272284508,0.049402832984924316,0.0058520520105957985,0.006009487900882959,0.0068635051138699055,0.015156077221035957
scan11,subset_uniform,0,0,5pct,13,0,0.006597071420401335,10.937751770019531,0.0,39.07808039277087,0.006816816050559282,11.116026878356934,0.0,27.693071999255693,3.330942112865277,0.006855709943920374,11.132505416870117,0.0,21.853350758901293,3.920505130794913,0.006855709943920374,11.132505416870117,0.0,21.853350758901293,3.8893893361091614e-05,0.0,0.006622719578444958,0.006699206307530403,0.007039023097604513,0.010797807015478611
scan11,subset_uniform,1,8,5pct,11,0,0.005872352048754692,9.957401275634766,0.0,0.0,0.006151279900223017,10.367724418640137,0.0,3.78268554773953,4.749848938765088,0.006151279900223017,10.367724418640137,0.0,4.0968204618204025,4.749848938765088,0.006151279900223017,10.367724418640137,0.0,4.0968204618204025,0.0,0.0,0.0057532694190740585,0.0056701707653701305,0.005801585037261248,0.009465587325394154
scan11,subset_uniform,2,16,5pct,12,0,0.005879092961549759,10.692482948303223,0.0,0.0,0.00593117531388998,10.962985038757324,0.0,0.0,0.8858909474786095,0.005970034748315811,10.958840370178223,0.0,1.9946867376632313,1.5468676437135216,0.005970034748315811,10.958840370178223,0.0,1.9946867376632313,3.885943442583084e-05,0.0,0.005765887442976236,0.005722141824662685,0.00593117531388998,0.009953481145203114
scan11,subset_uniform,3,24,5pct,13,0,0.004998770076781511,11.495235443115234,0.0,0.0,0.005054153501987457,11.63055419921875,0.0,0.0,1.1079410406010297,0.0051354579627513885,11.606139183044434,0.0,0.0,2.7344303472722347,0.0051354579627513885,11.606139183044434,0.0,0.0,8.130446076393127e-05,0.0,0.0049300845712423325,0.004946691915392876,0.005274979863315821,0.00926822330802679
scan11,subset_uniform,4,32,5pct,13,0,0.004356368910521269,6.462902069091797,0.0,4.15133561668086,0.004503630567342043,6.543119430541992,0.0,0.0,3.3803761767079834,0.004583837930113077,6.576027870178223,0.0,4.146331649340179,5.2215279344785825,0.004583837930113077,6.576027870178223,0.0,4.146331649340179,8.020736277103424e-05,0.0,0.0043020714074373245,0.0043301330879330635,0.004778715781867504,0.008203623816370964
scan11,subset_uniform,5,40,5pct,14,0,0.005797107238322496,11.820780754089355,0.0,0.0,0.006002593319863081,11.871009826660156,0.0,0.0,3.544631366868519,0.006338323466479778,11.981695175170898,0.0,0.0,9.335970612713611,0.006338323466479778,11.981695175170898,0.0,0.0,0.0003357301466166973,0.0,0.0058520520105957985,0.006009487900882959,0.0068635051138699055,0.015156077221035957
scan12,subset_middle,0,24,2pct,15,0,0.012426581233739853,48.6202278137207,0.0,72.85184270629901,0.012565992772579193,48.59025192260742,0.0,86.53971938792299,1.1218816842465003,0.012565992772579193,48.59025192260742,0.0,86.53971938792299,1.1218816842465003,0.012565992772579193,48.59025192260742,0.0,86.53971938792299,0.0,0.0,0.012565992772579193,0.012869104743003845,0.014192098751664162,0.02012121118605137
scan12,subset_middle,1,0,2pct,16,1,0.004975432530045509,5.512521743774414,0.0,1.2963371409047453,0.004975432530045509,5.512521743774414,0.0,1.2963371409047453,0.0,0.005099097732454538,5.778121471405029,0.0,3.5437582734964908,2.485516619153066,0.005099097732454538,5.778121471405029,0.0,3.5437582734964908,0.000123665202409029,0.0,0.0050960625521838665,0.005378857720643282,0.006679142825305462,0.01329247746616602
scan12,subset_middle,2,1,2pct,16,1,0.005113944411277771,4.896920204162598,0.0,1.4926588690440084,0.005113944411277771,4.896920204162598,0.0,2.1467602592033304,0.0,0.005199011880904436,5.042381763458252,0.0,0.0,1.6634414218321576,0.005199011880904436,5.042381763458252,0.0,0.0,8.506746962666512e-05,0.0,0.005334109999239445,0.005830687470734119,0.0072825513780117035,0.012758486904203892
scan12,subset_middle,3,2,2pct,15,0,0.005981894209980965,5.882970333099365,0.0,1.7513361688806683,0.006071047857403755,6.078349590301514,0.0,4.338785462696805,1.490391576534989,0.006071047857403755,6.078349590301514,0.0,4.338785462696805,1.490391576534989,0.006071047857403755,6.078349590301514,0.0,4.338785462696805,0.0,0.0,0.006071047857403755,0.006431491579860449,0.007709367200732231,0.013918791897594929
scan12,subset_middle,4,3,2pct,15,0,0.006030912045389414,5.686173439025879,0.0,0.0,0.005984263028949499,5.755941390991211,0.0,3.2943176305735093,-0.7734985370177554,0.005984263028949499,5.755941390991211,0.0,3.2943176305735093,-0.7734985370177554,0.005984263028949499,5.755941390991211,0.0,3.2943176305735093,0.0,0.0,0.005984263028949499,0.006205770652741194,0.007273716852068901,0.014935505576431751
scan12,subset_middle,5,4,2pct,15,0,0.005781597923487425,8.652953147888184,0.0,0.0,0.005896877031773329,8.945051193237305,0.0,0.0,1.993897012754707,0.005896877031773329,8.945051193237305,0.0,0.0,1.993897012754707,0.005896877031773329,8.945051193237305,0.0,0.0,0.0,0.0,0.005896877031773329,0.006334319245070219,0.007741671986877918,0.015377636067569256
scan12,subset_middle,0,24,5pct,14,0,0.012426581233739853,48.6202278137207,0.0,72.85184270629901,0.012869104743003845,48.47141647338867,0.0,94.74565209074888,3.5611042244063156,0.012869104743003845,48.47141647338867,0.0,94.74565209074888,3.5611042244063156,0.012869104743003845,48.47141647338867,0.0,94.74565209074888,0.0,0.0,0.012565992772579193,0.012869104743003845,0.014192098751664162,0.02012121118605137
scan12,subset_middle,1,0,5pct,15,0,0.004975432530045509,5.512521743774414,0.0,1.2963371409047453,0.0050960625521838665,5.7528181076049805,0.0,3.7127256276183815,2.4245132741706334,0.005259006284177303,6.052596569061279,0.0,0.5256317217303176,5.699479440618607,0.005259006284177303,6.052596569061279,0.0,0.5256317217303176,0.0001629437319934368,0.0,0.0050960625521838665,0.005378857720643282,0.006679142825305462,0.01329247746616602
scan12,subset_middle,2,1,5pct,15,0,0.005113944411277771,4.896920204162598,0.0,1.4926588690440084,0.005334109999239445,5.150893688201904,0.0,5.0313521303841116,4.305201039654303,0.0054548513144254684,5.352654933929443,0.0,2.6922456333035827,6.666222307694548,0.0054548513144254684,5.352654933929443,0.0,2.6922456333035827,0.00012074131518602371,0.0,0.005334109999239445,0.005830687470734119,0.0072825513780117035,0.012758486904203892
